ProjectName,Scenario,Watershed,WeppID,WeppChnID,TopazID,Length (m),Channel Area (ha),Contributing Channel Area (ha),Discharge (mm),Sediment Yield (tonne),Channel Erosion (tonne),Upland Charge (mm),Lateral Flow (mm),CellWidth,Order,Slope,Landuse,LanduseDesc,Soil,SoilDesc,ChannelType,Solub. React. P (kg/ha),Particulate P (kg/ha),Total P (kg/ha)
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,113,532,684,259.7056274847714,0.7791168824543142,136.39,2916.440281545568,31.4,7.6061000000000005,2915.6684507661853,0.00043991494977637654,2,2,0.18571390614906638,102,Tahoe Old Forest,73996-Volcanic-102,"Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)","Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)",21.819575962014717,40.302040306309536,62.12161626832425
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,114,533,674,234.8528137423857,0.7045584412271572,13.34,2895.284107946027,0.7,0.4566,2891.7233883058475,0.004497751124437781,1,1,0.41583780977720053,102,Tahoe Old Forest,74006-Volcanic-102,"Playco very gravelly loamy sand, tuff substratum, 30 to 65 percent slopes (GRV-LS)","Playco very gravelly loamy sand, tuff substratum, 30 to 65 percent slopes (GRV-LS)",2.4128587502820107,0.9935300736455338,3.4063888239275446
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,115,534,664,409.7056274847715,1.2291168824543146,20.47,2884.5671714704445,2.0,1.0962,2880.515388373229,0.0024425989252564733,1,1,0.3256750752124796,102,Tahoe Old Forest,74006-Volcanic-102,"Playco very gravelly loamy sand, tuff substratum, 30 to 65 percent slopes (GRV-LS)","Playco very gravelly loamy sand, tuff substratum, 30 to 65 percent slopes (GRV-LS)",2.0339806862045307,1.6271845489636243,3.6611652351681547
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,116,535,654,312.42640687119285,0.9372792206135786,44.8,2872.572098214286,8.0,5.199,2868.335491071429,0.0033482142857142855,3,4,0.33260714947706344,102,Tahoe Old Forest,74006-Volcanic-102,"Playco very gravelly loamy sand, tuff substratum, 30 to 65 percent slopes (GRV-LS)","Playco very gravelly loamy sand, tuff substratum, 30 to 65 percent slopes (GRV-LS)",5.9747403728144395,8.535343389734914,14.510083762549353
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,117,536,644,659.1168824543142,1.9773506473629425,212.55,2888.277958127499,85.0,41.7294,2887.0211244413076,0.00028228652081863087,2,3,0.20495072102983422,102,Tahoe Old Forest,73996-Volcanic-102,"Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)","Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)",13.199479836723844,42.98681172879413,56.236864285198905
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,118,537,634,204.8528137423857,0.6145584412271572,267.11,2871.071543558833,109.7,13.4728,2870.9159147916585,0.00011231327917337426,1,1,0.15617490348094087,102,Tahoe Old Forest,73996-Volcanic-102,"Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)","Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)",53.04621629621417,178.50214502130962,231.5483613175238
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,119,538,624,144.8528137423857,0.43455844122715714,13.53,2671.4146341463415,2.5,0.3559,2667.085735402809,0.007390983000739098,2,3,0.3332646882631341,102,Tahoe Old Forest,73992-Volcanic-102,"Pitcher sandy loam, 30 to 65 percent slopes (SL)","Pitcher sandy loam, 30 to 65 percent slopes (SL)",3.4517796864424586,5.752966144070764,9.204745830513222
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,120,539,614,229.70562748477138,0.6891168824543141,287.53,2855.5050603415298,119.6,7.046600000000001,2855.1811289256775,0.00013911591833895594,2,2,0.1221431411506914,102,Tahoe Old Forest,73996-Volcanic-102,"Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)","Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)",50.49941582632335,173.55546358701932,224.19999267721144
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,121,540,604,422.1320343559643,1.266396103067893,408.11,2815.4791845335817,182.4,19.5745,2815.269412658352,4.9006395334591165e-05,1,1,0.11298360792177133,102,Tahoe Old Forest,73996-Volcanic-102,"Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)","Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)",38.376618407356624,144.03076538069647,182.4073837880531
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,122,541,594,556.6904755831215,1.6700714267493644,32.01,2658.6135582630427,2.0,1.7303,2655.0927835051543,0.001562011871290222,1,1,0.2973631080404968,102,Tahoe Old Forest,73992-Volcanic-102,"Pitcher sandy loam, 30 to 65 percent slopes (SL)","Pitcher sandy loam, 30 to 65 percent slopes (SL)",2.2154741053211713,1.1975535704438764,3.4130276757650475
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,123,542,584,132.42640687119285,0.39727922061357857,12.9,2537.634108527132,1.1,0.24969999999999998,2533.482945736434,0.0069767441860465115,2,2,0.30566000000000004,102,Tahoe Old Forest,73992-Volcanic-102,"Pitcher sandy loam, 30 to 65 percent slopes (SL)","Pitcher sandy loam, 30 to 65 percent slopes (SL)",3.523969861393122,2.7688334625231676,6.2928033239162895
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,124,543,574,741.8376618407358,2.225512985522207,66.67,2557.734363281836,8.1,4.951,2555.4790760461974,0.0004499775011249437,1,1,0.2037515391208159,102,Tahoe Old Forest,73992-Volcanic-102,"Pitcher sandy loam, 30 to 65 percent slopes (SL)","Pitcher sandy loam, 30 to 65 percent slopes (SL)",3.2801426221681136,3.639610306789277,6.964686389535037
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,125,544,564,42.42640687119285,0.12727922061357855,476.94,2777.380907451671,162.6,0.0,2777.3447603472137,0.0,2,2,0.001,102,Tahoe Old Forest,73995-Volcanic-102,"Pitcher sandy loam, tuff substratum, 8 to 30 percent slopes (SL)","Pitcher sandy loam, tuff substratum, 8 to 30 percent slopes (SL)",441.5489011409331,1277.5062513436958,1718.2694782833105
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,126,545,554,476.98484809835,1.43095454429505,570.92,2732.2347789532687,172.7,2.4118000000000004,2732.065578364745,1.751558887409795e-05,1,1,0.03581021753679876,102,Tahoe Old Forest,73995-Volcanic-102,"Pitcher sandy loam, tuff substratum, 8 to 30 percent slopes (SL)","Pitcher sandy loam, tuff substratum, 8 to 30 percent slopes (SL)",46.262825233636605,120.688669453913,166.9514946875496
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,127,546,544,222.42640687119285,0.6672792206135786,638.3,2689.0585618047944,189.8,12.4762,2688.917358608805,4.699984333385555e-05,2,2,0.09506342256019461,102,Tahoe Old Forest,73995-Volcanic-102,"Pitcher sandy loam, tuff substratum, 8 to 30 percent slopes (SL)","Pitcher sandy loam, tuff substratum, 8 to 30 percent slopes (SL)",109.24961807287627,284.4386489743747,393.53840474536776
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,128,547,534,102.42640687119285,0.3072792206135786,19.9,2180.246733668342,0.0,0.0,2179.204522613066,0.0,1,1,0.05305421838342686,102,Tahoe Old Forest,73907-Volcanic-102,"Klaus sandy loam, 0 to 8 percent slopes (SL)","Klaus sandy loam, 0 to 8 percent slopes (SL)",5.857864376269049,0.0,6.1833012860617735
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,129,548,524,187.27922061357853,0.5618376618407356,661.84,2670.8109663967125,192.5,2.5994,2670.6963163302307,3.0218783996131996e-05,2,2,0.0409951222754133,102,Tahoe Old Forest,73907-Volcanic-102,"Klaus sandy loam, 0 to 8 percent slopes (SL)","Klaus sandy loam, 0 to 8 percent slopes (SL)",133.49051709043366,342.62566053211305,476.2941649786673
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,130,549,514,192.42640687119285,0.5772792206135786,677.08,2658.3581408400782,194.9,2.1375,2658.3005553258104,1.47693034796479e-05,1,1,0.04493937007710257,102,Tahoe Old Forest,73907-Volcanic-102,"Klaus sandy loam, 0 to 8 percent slopes (SL)","Klaus sandy loam, 0 to 8 percent slopes (SL)",132.3449680360848,337.6182496103786,469.9632176464634
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,131,550,504,559.7056274847714,1.6791168824543143,35.7,2771.2918767507,3.8,2.4948,2768.1176470588234,0.0014005602240896356,1,1,0.3063258329973459,102,Tahoe Old Forest,74001-Volcanic-102,"Playco loamy sand, 30 to 65 percent slopes (LS)","Playco loamy sand, 30 to 65 percent slopes (LS)",2.560869969763403,2.263094391883938,4.764409246071448
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,132,551,494,259.7056274847714,0.7791168824543142,15.62,2672.213828425096,1.3,0.2827,2665.483994878361,0.005121638924455826,2,3,0.28427460695870377,102,Tahoe Old Forest,73921-Volcanic-102,"Littlejohn gravelly sandy loam, tuff substratum, 30 to 65 percent slopes (GR-SL)","Littlejohn gravelly sandy loam, tuff substratum, 30 to 65 percent slopes (GR-SL)",2.3103080430368523,1.668555808859949,3.8505134050614207
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,133,552,484,736.6904755831214,2.210071426749364,91.89,2673.197845249755,9.1,2.5889,2671.5729676787464,0.00021765153988464471,1,1,0.11819995553184891,102,Tahoe Old Forest,73995-Volcanic-102,"Pitcher sandy loam, tuff substratum, 8 to 30 percent slopes (SL)","Pitcher sandy loam, tuff substratum, 8 to 30 percent slopes (SL)",4.660482858307224,4.1175139816112365,8.823244246309793
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,134,553,474,332.13203435596427,0.9963961030678927,18.61,2455.4545943041376,0.3,0.24109999999999998,2448.228371843095,0.003224073078989791,2,3,0.1744548584419523,102,Tahoe Old Forest,73995-Volcanic-102,"Pitcher sandy loam, tuff substratum, 8 to 30 percent slopes (SL)","Pitcher sandy loam, tuff substratum, 8 to 30 percent slopes (SL)",1.9068721707661447,0.3010850795946544,2.2079572503607996
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,135,554,464,1793.9696961966997,5.381909088590099,227.41,2437.526054263225,40.9,28.1975,2435.928059452091,8.7946880084429e-05,1,1,0.13679511201308353,102,Tahoe Old Forest,73996-Volcanic-102,"Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)","Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)",4.366480297822404,7.5995337949334605,11.947433325531088
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,136,555,454,1548.8225099390856,4.646467529817257,988.86,2540.95074125761,253.8,17.4235,2540.3162631717328,1.0112654976437514e-05,2,3,0.03686921000873946,102,Tahoe Old Forest,73907-Volcanic-102,"Klaus sandy loam, 0 to 8 percent slopes (SL)","Klaus sandy loam, 0 to 8 percent slopes (SL)",22.98520312789109,54.62214001740411,77.6073431452952
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,137,556,444,789.4112549695429,2.3682337649086285,1048.77,2500.467175834549,262.6,8.569700000000001,2500.3147115192082,9.534979070720941e-06,1,1,0.03727897275629783,102,Tahoe Old Forest,73905-Volcanic-102,"Barneston gravelly ashy coarse sandy loam, 8 to 15 percent slopes (SPM)","Barneston gravelly ashy coarse sandy loam, 8 to 15 percent slopes (SPM)",47.123726404730895,110.88432395951912,158.05027592554458
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,138,557,434,1098.8225099390854,3.2964675298172565,3285.66,2338.980999251292,827.2,9.8696,2338.845525708686,3.043528545254226e-06,2,3,0.019160711550275517,102,Tahoe Old Forest,73947-Volcanic-102,"Nargar-Pastik complex, 35 to 70 percent slopes (FSL)","Nargar-Pastik complex, 35 to 70 percent slopes (FSL)",100.0768237563342,250.93527920957766,351.0121029659118
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,139,558,424,522.4264068711929,1.5672792206135786,3327.75,2330.1801998347228,904.0,76.03280000000001,2330.116604312223,6.010066861993839e-06,2,3,0.05218116667531372,102,Tahoe Old Forest,73947-Volcanic-102,"Nargar-Pastik complex, 35 to 70 percent slopes (FSL)","Nargar-Pastik complex, 35 to 70 percent slopes (FSL)",212.47011739850214,576.7957541388768,789.2020666973193
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,140,559,414,736.6904755831215,2.2100714267493644,32.55,1750.7511520737326,0.0,0.005,1741.5735791090628,0.0009216589861751152,2,3,0.09118481346953512,102,Tahoe Old Forest,73905-Volcanic-102,"Barneston gravelly ashy coarse sandy loam, 8 to 15 percent slopes (SPM)","Barneston gravelly ashy coarse sandy loam, 8 to 15 percent slopes (SPM)",1.1311851597833065,0.0,1.1311851597833065
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,141,560,404,42.42640687119285,0.12727922061357855,3361.56,2324.2969662894607,844.9,0.0036,2324.2918406930116,0.0,2,3,0.001,102,Tahoe Old Forest,73947-Volcanic-102,"Nargar-Pastik complex, 35 to 70 percent slopes (FSL)","Nargar-Pastik complex, 35 to 70 percent slopes (FSL)",2636.722619624504,6638.161326939045,9274.883946563548
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,142,561,394,774.8528137423857,2.324558441227157,31.92,1865.135651629073,0.0,0.0286,1855.302944862155,0.0006265664160401002,2,2,0.0719261000350804,102,Tahoe Old Forest,73907-Volcanic-102,"Klaus sandy loam, 0 to 8 percent slopes (SL)","Klaus sandy loam, 0 to 8 percent slopes (SL)",1.1184919913768374,0.0,1.1184919913768374
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,143,562,384,711.8376618407357,2.135512985522207,18.16,1917.2571585903086,0.0,0.0076,1909.318281938326,0.0005506607929515418,1,1,0.07401108088349434,102,Tahoe Old Forest,73907-Volcanic-102,"Klaus sandy loam, 0 to 8 percent slopes (SL)","Klaus sandy loam, 0 to 8 percent slopes (SL)",0.7024073420153885,0.0,0.7024073420153885
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,144,563,374,157.27922061357856,0.47183766184073567,60.27,1856.2206736353078,0.3,0.0436,1855.6917205906748,0.00016592002654720425,1,1,0.07506520315708874,102,Tahoe Old Forest,73945-Volcanic-102,"Nargar fine sandy loam, 0 to 15 percent slopes (FSL)","Nargar fine sandy loam, 0 to 15 percent slopes (FSL)",10.172990390962463,0.6358118994351539,10.808802290397617
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,145,564,364,634.2640687119285,1.9027922061357854,18.67,1868.1810391001607,0.0,0.023399999999999997,1854.4209962506695,0.0016068559185859668,2,2,0.10297554484484132,102,Tahoe Old Forest,73907-Volcanic-102,"Klaus sandy loam, 0 to 8 percent slopes (SL)","Klaus sandy loam, 0 to 8 percent slopes (SL)",0.7883151902572794,0.0,0.7883151902572794
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,146,565,354,719.1168824543142,2.1573506473629425,122.66,1787.6519647806945,1.3,0.9761,1786.4642915375837,8.152616990053807e-05,1,1,0.08879919931836468,102,Tahoe Old Forest,73945-Volcanic-102,"Nargar fine sandy loam, 0 to 15 percent slopes (FSL)","Nargar fine sandy loam, 0 to 15 percent slopes (FSL)",4.403549331033605,0.6025909610888092,5.0061402921224145
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,147,566,344,42.42640687119285,0.12727922061357855,3484.41,2305.3634991289773,820.5,0.030899999999999997,2305.3610281224082,0.0,1,1,0.001,102,Tahoe Old Forest,73947-Volcanic-102,"Nargar-Pastik complex, 35 to 70 percent slopes (FSL)","Nargar-Pastik complex, 35 to 70 percent slopes (FSL)",2711.361668749751,6446.456821817359,9157.818490567108
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,148,567,334,174.8528137423857,0.5245584412271571,17.84,1566.8604260089687,0.0,0.0,1564.8761210762334,0.0005605381165919282,1,1,0.0683324296883265,102,Tahoe Old Forest,73947-Volcanic-102,"Nargar-Pastik complex, 35 to 70 percent slopes (FSL)","Nargar-Pastik complex, 35 to 70 percent slopes (FSL)",2.2876383367174653,0.0,2.2876383367174653
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,149,568,324,402.42640687119285,1.2072792206135785,3524.47,2296.750300045113,828.4,7.176,2296.7040491194425,2.8373060346662054e-06,2,2,0.022596163744144696,102,Tahoe Old Forest,73947-Volcanic-102,"Nargar-Pastik complex, 35 to 70 percent slopes (FSL)","Nargar-Pastik complex, 35 to 70 percent slopes (FSL)",288.08579992227214,686.1710082104952,974.2568081327673
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,150,569,314,217.27922061357856,0.6518376618407357,3588.28,2284.688669780507,826.9,0.1173,2284.6763937039473,0.0,1,1,0.001,102,Tahoe Old Forest,73947-Volcanic-102,"Nargar-Pastik complex, 35 to 70 percent slopes (FSL)","Nargar-Pastik complex, 35 to 70 percent slopes (FSL)",540.4719926816348,1268.5673878752307,1809.0393805568656
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,151,570,304,102.42640687119285,0.3072792206135786,20.62,1514.6658583899125,0.0,0.0,1513.660038797284,0.0,1,1,0.001,102,Tahoe Old Forest,73947-Volcanic-102,"Nargar-Pastik complex, 35 to 70 percent slopes (FSL)","Nargar-Pastik complex, 35 to 70 percent slopes (FSL)",4.2306798273054245,0.0,4.2306798273054245
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,152,571,294,494.5584412271571,1.4836753236814713,3630.0,2275.7283911845725,883.5,55.9422,2275.700796143251,2.7548209366391185e-06,1,1,0.04186630460354008,102,Tahoe Old Forest,73947-Volcanic-102,"Nargar-Pastik complex, 35 to 70 percent slopes (FSL)","Nargar-Pastik complex, 35 to 70 percent slopes (FSL)",239.27067757596174,595.4806863052456,834.7513638812075
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,153,572,284,1043.9696961966997,3.131909088590099,3714.15,2256.4257044007372,889.8,5.5753,2256.368765397197,0.0,1,1,0.01426792233596243,102,Tahoe Old Forest,73947-Volcanic-102,"Nargar-Pastik complex, 35 to 70 percent slopes (FSL)","Nargar-Pastik complex, 35 to 70 percent slopes (FSL)",115.0097240409211,284.10786355250303,399.1175875934241
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,154,573,274,392.13203435596427,1.1763961030678927,23.8,1477.7004201680672,0.0,0.0004,1474.3638655462184,0.0004201680672268908,1,1,0.06974695365223436,102,Tahoe Old Forest,74023-Volcanic-102,"Rober loam, 0 to 30 percent slopes (L)","Rober loam, 0 to 30 percent slopes (L)",1.2750807284112802,0.0,1.2750807284112802
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,155,574,264,429.4112549695429,1.2882337649086286,17.91,1579.3031825795647,0.0,0.0008,1569.5845896147403,0.0011166945840312675,2,3,0.07578083803312313,102,Tahoe Old Forest,74023-Volcanic-102,"Rober loam, 0 to 30 percent slopes (L)","Rober loam, 0 to 30 percent slopes (L)",0.9315079550683203,0.0,0.9315079550683203
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,156,575,254,806.9848480983499,2.4209545442950495,33.73,1680.7560035576641,0.0,0.0022,1671.0643344203975,0.0005929439667951379,2,3,0.06534345843994607,102,Tahoe Old Forest,74023-Volcanic-102,"Rober loam, 0 to 30 percent slopes (L)","Rober loam, 0 to 30 percent slopes (L)",0.9913445114678304,0.0,0.9913445114678304
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,157,576,244,272.13203435596427,0.8163961030678928,55.17,1635.78865325358,0.0,0.0,1634.7888345115098,0.00018125793003443902,1,1,0.03754802268568601,102,Tahoe Old Forest,74023-Volcanic-102,"Rober loam, 0 to 30 percent slopes (L)","Rober loam, 0 to 30 percent slopes (L)",4.654603305577006,0.0,4.654603305577006
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,158,577,234,884.5584412271571,2.6536753236814716,40.86,1963.892804698972,0.4,0.1098,1955.124326970142,0.0007342143906020558,2,3,0.09713760167962486,102,Tahoe Old Forest,73907-Volcanic-102,"Klaus sandy loam, 0 to 8 percent slopes (SL)","Klaus sandy loam, 0 to 8 percent slopes (SL)",1.3189254799808792,0.15073434056924334,1.4696598205501226
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,159,578,224,120.0,0.36,11.09,2027.5392245266005,0.7,0.0066,2023.1596032461673,0.0036068530207394047,2,3,0.12222333333333335,102,Tahoe Old Forest,73907-Volcanic-102,"Klaus sandy loam, 0 to 8 percent slopes (SL)","Klaus sandy loam, 0 to 8 percent slopes (SL)",2.7777777777777777,1.9444444444444444,4.444444444444445
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,160,579,214,264.8528137423857,0.7945584412271571,13.19,2072.314632297195,1.4,0.0087,2064.183472327521,0.0030326004548900686,2,2,0.1126850859904609,102,Tahoe Old Forest,73907-Volcanic-102,"Klaus sandy loam, 0 to 8 percent slopes (SL)","Klaus sandy loam, 0 to 8 percent slopes (SL)",1.5102727977399093,1.761984930696561,3.2722577284364704
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,161,580,204,392.13203435596427,1.1763961030678927,34.41,2026.7088055797738,2.2,0.1987,2024.399302528335,0.0005812263876780007,1,1,0.1367285629948129,102,Tahoe Old Forest,73916-Volcanic-102,"Barneston gravelly ashy coarse sandy loam, 30 to 65 percent slopes (SPM)","Barneston gravelly ashy coarse sandy loam, 30 to 65 percent slopes (SPM)",2.5501614568225603,1.8701184016698778,4.505285240386523
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,162,581,194,90.0,0.27,75.81,1991.4454557446247,2.7,0.0417,1991.204590423427,0.00013190871916633689,1,1,0.09333,102,Tahoe Old Forest,73945-Volcanic-102,"Nargar fine sandy loam, 0 to 15 percent slopes (FSL)","Nargar fine sandy loam, 0 to 15 percent slopes (FSL)",24.444444444444443,10.0,34.44444444444444
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,163,582,184,699.4112549695428,2.0982337649086285,43.25,1962.3045086705201,1.7,0.0994,1955.754682080925,0.0006936416184971099,2,3,0.09140199294725906,102,Tahoe Old Forest,73916-Volcanic-102,"Barneston gravelly ashy coarse sandy loam, 30 to 65 percent slopes (SPM)","Barneston gravelly ashy coarse sandy loam, 30 to 65 percent slopes (SPM)",1.7633878845530462,0.8102052442541023,2.5735931288071487
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,164,583,174,951.8376618407357,2.855512985522207,150.48,1911.4265018607125,5.1,0.7196,1908.8641015417336,0.0001329080276448698,2,2,0.06377635337613967,102,Tahoe Old Forest,74023-Volcanic-102,"Rober loam, 0 to 30 percent slopes (L)","Rober loam, 0 to 30 percent slopes (L)",4.3774971654398,1.786018843499438,6.163516008939238
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,165,584,164,1578.8225099390854,4.736467529817257,70.36,2150.95650938033,5.3,4.9561,2146.412308129619,0.0004263786242183059,1,1,0.21566374062647825,102,Tahoe Old Forest,73996-Volcanic-102,"Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)","Pitcher sandy loam, tuff substratum, 30 to 65 percent slopes (SL)",1.3934435227205373,1.118977374305886,2.5124208970264235
seattle_k_Taylor_Creek_CurCond.202009.cl532_future.chn_cs100,CreekCurCond.202009.cl532future.0,seattle_k_Taylor,166,585,154,464.5584412271571,1.3936753236814714,36.14,1940.003873824018,0.8,0.0101,1937.4006640841174,0.00027670171555063645,1,1,0.06772190471331636,102,Tahoe Old Forest,73907-Volcanic-102,"Klaus sandy loam, 0 to 8 percent slopes (SL)","Klaus sandy loam, 0 to 8 percent slopes (SL)",2.224334425188197,0.5740217871453411,2.798356212333538
